property_id,property_type,property_subtype,price,price_type,living_area_m2,bedrooms,bathrooms,address,postal_code,city,latitude,longitude,building_year,state_of_the_building,furnished,has_garage,parking_count,kitchen_equipped,has_elevator,facades,floors_total,has_garden,garden_area_m2,has_terrace,total_area_m2,epc_score,region,province,nearby_city,km_from_nearby_city,is_nearby_city_prestigious,floor_number,property_url
https://immovlan.be/en/detail/residence/for-sale/9406/outer/rbu73236,House,residence,699000.0,sell,264.0,4.0,1.0,Aardeweg 31,9406,outer,50.8331061,3.9978359,1977.0,Excellent,0.0,1.0,1.0,,,4.0,,1.0,,1.0,3472.0,D,Flanders,East Flanders,Alost,12.0,0.0,,https://immovlan.be/en/detail/residence/for-sale/9406/outer/rbu73236
https://immovlan.be/en/detail/residence/for-sale/8970/poperinge/rbw17384,House,residence,175000.0,sell,164.0,4.0,1.0,Hallertaulaan 11,8970,poperinge,50.8469959,2.7359418,1971.0,To be renovated,,1.0,1.0,,,2.0,,1.0,,,278.0,E,Flanders,West Flanders,Roeselare,29.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/8970/poperinge/rbw17384
https://immovlan.be/en/detail/apartment/for-sale/2200/herentals/rbw24884,Apartment,apartment,290000.0,sell,77.0,1.0,1.0,Sint-Jobsstraat 3,2200,herentals,51.17877595,4.84112144,2025.0,New,0.0,,,,1.0,4.0,3.0,,,1.0,,,Flanders,Antwerp,Geel,10.6,0.0,,https://immovlan.be/en/detail/apartment/for-sale/2200/herentals/rbw24884
https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbe17898,Apartment,apartment,185000.0,sell,,2.0,1.0,Rue du Centre 64 34,5590,ciney,50.29680143,5.10202836,,,,,,,1.0,,,0.0,,1.0,,C,Wallonia,Namur,Namur,25.2,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/5590/ciney/vbe17898
https://immovlan.be/en/detail/residence/for-sale/4540/amay/vbe24801,House,residence,199500.0,sell,90.0,3.0,1.0,Allée du Rivage 2,4540,amay,50.5460515,5.330051,1966.0,To be renovated,0.0,1.0,1.0,,0.0,3.0,,1.0,,1.0,630.0,D,Wallonia,Liège,Liège,20.1,0.0,,https://immovlan.be/en/detail/residence/for-sale/4540/amay/vbe24801
https://immovlan.be/en/detail/residence/for-sale/7730/estaimbourg/vbe28844,House,residence,75000.0,sell,90.0,1.0,1.0,,7730,estaimbourg,50.6803312,3.3098471,,To be renovated,0.0,,,Partially equipped,0.0,4.0,,1.0,,1.0,731.0,G,Wallonia,Hainaut,Mouscron,9.8,0.0,,https://immovlan.be/en/detail/residence/for-sale/7730/estaimbourg/vbe28844
https://immovlan.be/en/detail/residence/for-sale/4700/eupen/vbe15312,House,residence,420000.0,sell,150.0,5.0,,Alter Malmedyer Weg 13,4700,eupen,50.61792,6.03719,1974.0,,,1.0,,,,,,1.0,325.0,0.0,,,Wallonia,Liège,Verviers,12.7,0.0,,https://immovlan.be/en/detail/residence/for-sale/4700/eupen/vbe15312
https://immovlan.be/en/detail/residence/for-sale/4280/hannut/vbc61851,House,residence,420000.0,sell,230.0,5.0,3.0,Rue de la Sucrerie 1,4280,hannut,50.6868976,5.1245075,1899.0,To renovate,0.0,1.0,1.0,,0.0,4.0,2.0,1.0,265.0,0.0,610.0,E,Wallonia,Liège,Sint-Truiden,15.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/4280/hannut/vbc61851
https://immovlan.be/en/detail/residence/for-sale/4920/aywaille/vbe32163,House,residence,449000.0,sell,142.0,3.0,1.0,Pavillonchamps 29A,4920,aywaille,50.444091,5.6757997,2011.0,Excellent,,1.0,1.0,Super equipped,,4.0,3.0,1.0,,1.0,1186.0,B,Wallonia,Liège,Verviers,20.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/4920/aywaille/vbe32163
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbv93004,Apartment,apartment,429000.0,sell,190.0,3.0,1.0,Rembrandtstraat 12 2,2018,antwerp,51.20971,4.413988,,Excellent,0.0,,,,0.0,2.0,3.0,0.0,,1.0,,D,Flanders,Antwerp,Antwerpen,1.3,0.0,2.0,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbv93004
https://immovlan.be/en/detail/residence/for-sale/9890/dikkelvenne/rbw18230,House,residence,399000.0,sell,148.0,3.0,1.0,Kerkstraat 15 C,9890,dikkelvenne,50.917199,3.6924977,2025.0,New,0.0,,,,0.0,4.0,1.0,1.0,63.0,1.0,,,Flanders,East Flanders,Gent,15.3,0.0,,https://immovlan.be/en/detail/residence/for-sale/9890/dikkelvenne/rbw18230
https://immovlan.be/en/detail/residence/for-sale/5100/wierde/vbe09232,House,residence,677921.0,sell,237.0,4.0,2.0,,5100,wierde,50.4260307,4.9509671,,New,,1.0,2.0,,,4.0,,1.0,,,1600.0,A+,Wallonia,Namur,Namur,7.5,0.0,,https://immovlan.be/en/detail/residence/for-sale/5100/wierde/vbe09232
https://immovlan.be/en/detail/duplex/for-sale/2800/mechelen/rbw24798,Apartment,duplex,369000.0,sell,130.0,2.0,1.0,Blauwhondstraat 7 03.01,2800,mechelen,51.02697,4.479692,1983.0,Normal,0.0,,,,0.0,2.0,,,,1.0,,C,Flanders,Antwerp,Malines,0.2,0.0,3.0,https://immovlan.be/en/detail/duplex/for-sale/2800/mechelen/rbw24798
https://immovlan.be/en/detail/villa/for-sale/7180/seneffe/vbe30800,House,villa,525000.0,sell,175.0,4.0,1.0,,7180,seneffe,50.5285674,4.2721491,1998.0,Normal,,1.0,1.0,,0.0,4.0,1.0,1.0,,1.0,1393.0,C,Wallonia,Hainaut,La Louvière,8.0,0.0,,https://immovlan.be/en/detail/villa/for-sale/7180/seneffe/vbe30800
https://immovlan.be/en/detail/residence/for-sale/1060/sint-gillis/vbe35387,House,residence,695000.0,sell,285.0,5.0,3.0,Chaussée de Forest 143,1060,sint-gillis,50.8283705,4.3393771,1914.0,Normal,1.0,,,Super equipped,0.0,2.0,6.0,,,1.0,110.0,C,Brussels,Brussels Capital Region,Bruxelles,2.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/1060/sint-gillis/vbe35387
https://immovlan.be/en/detail/residence/for-sale/5530/yvoir/vbe29888,House,residence,115000.0,sell,65.0,2.0,1.0,,5530,yvoir,50.3204142,4.912835,,To be renovated,0.0,,,,0.0,4.0,,1.0,160.0,,225.0,G,Wallonia,Namur,Namur,16.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/5530/yvoir/vbe29888
https://immovlan.be/en/detail/villa/for-sale/7080/frameries/vbe15807,House,villa,530000.0,sell,250.0,4.0,1.0,Rue des Ecoles 21,7080,frameries,50.3693903,3.8816846,2006.0,Excellent,0.0,1.0,2.0,Fully equipped,0.0,4.0,,1.0,1720.0,1.0,1900.0,C,Wallonia,Hainaut,Mons,10.7,0.0,,https://immovlan.be/en/detail/villa/for-sale/7080/frameries/vbe15807
https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbw16922,House,residence,185000.0,sell,152.0,4.0,1.0,Zandstraat 33,9420,erpe-mere,50.9425713,3.9570497,1850.0,To be renovated,0.0,,,,,2.0,,1.0,756.0,1.0,925.0,F,Flanders,East Flanders,Alost,5.8,0.0,,https://immovlan.be/en/detail/residence/for-sale/9420/erpe-mere/rbw16922
https://immovlan.be/en/detail/apartment/for-sale/6940/barvaux-sur-ourthe/vbc33290,Apartment,apartment,173550.0,sell,63.0,1.0,1.0,Route de Durbuy  E0.2,6940,barvaux-sur-ourthe,50.3475,5.478466,2023.0,,0.0,1.0,1.0,,0.0,,2.0,0.0,,1.0,,,Wallonia,Luxembourg,Liège,32.5,0.0,,https://immovlan.be/en/detail/apartment/for-sale/6940/barvaux-sur-ourthe/vbc33290
https://immovlan.be/en/detail/residence/for-sale/6997/amonines/vbe10112,House,residence,649000.0,sell,311.0,5.0,1.0,Rue du Stockay 2,6997,amonines,50.3211716,5.5732228,,,,,,,,4.0,,1.0,,1.0,851.0,C,Wallonia,Luxembourg,Liège,34.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/6997/amonines/vbe10112
https://immovlan.be/en/detail/apartment/for-sale/6980/la-roche-en-ardenne/vbd31740,Apartment,apartment,320000.0,sell,172.0,2.0,1.0,Route de Houffalize 2,6980,la-roche-en-ardenne,50.175394,5.5911111,,New,0.0,,,,,4.0,,1.0,,1.0,,,Wallonia,Luxembourg,Verviers,49.9,0.0,,https://immovlan.be/en/detail/apartment/for-sale/6980/la-roche-en-ardenne/vbd31740
https://immovlan.be/en/detail/residence/for-sale/7080/noirchain/vbe33505,House,residence,225000.0,sell,208.0,3.0,,,7080,noirchain,50.40176,3.9321800000000002,,,0.0,,,,0.0,2.0,,1.0,,1.0,180.0,C,Wallonia,Hainaut,Mons,6.0,0.0,,https://immovlan.be/en/detail/residence/for-sale/7080/noirchain/vbe33505
https://immovlan.be/en/detail/residence/for-sale/7700/luingne/vbd76647,House,residence,149000.0,sell,104.0,2.0,1.0,,7700,luingne,50.738441,3.2337149,1930.0,To renovate,0.0,,,Partially equipped,0.0,2.0,,1.0,106.0,1.0,195.0,E,Wallonia,Hainaut,Mouscron,1.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/7700/luingne/vbd76647
https://immovlan.be/en/detail/residence/for-sale/6640/vaux-sur-sure/vbe09298,House,residence,319000.0,sell,144.0,3.0,1.0,Rue du Wez 33 C,6640,vaux-sur-sure,49.90937498,5.56643101,2026.0,New,0.0,,,,0.0,3.0,1.0,1.0,,0.0,840.0,A,Wallonia,Luxembourg,Arlon,30.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/6640/vaux-sur-sure/vbe09298
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbe08850,Apartment,apartment,532500.0,sell,149.0,3.0,3.0,Rue Sainte Marie 021 0041,4000,liege,50.6321706,5.5654603,2026.0,,0.0,,,Fully equipped,1.0,3.0,,0.0,,1.0,,A+,Wallonia,Liège,Liège,1.0,0.0,4.0,https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbe08850
https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbw02197,Apartment,apartment,599000.0,sell,169.0,3.0,2.0,Martelaarslaan 296,9000,gent,51.0476138,3.710585,1985.0,Fully renovated,1.0,1.0,1.0,Super equipped,1.0,2.0,6.0,0.0,,1.0,,B,Flanders,East Flanders,Gent,0.9,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbw02197
https://immovlan.be/en/detail/residence/for-sale/9240/zele/rbv71218,House,residence,199000.0,sell,146.0,3.0,1.0,Gentsesteenweg 25,9240,zele,51.0630293,4.0239792,1899.0,To be renovated,0.0,1.0,1.0,,0.0,2.0,,1.0,,0.0,274.0,F,Flanders,East Flanders,Lokeren,5.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/9240/zele/rbv71218
https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbe35134,Apartment,duplex,1180000.0,sell,216.0,2.0,2.0,,1050,elsene,50.8235717,4.3766926999999995,1918.0,Excellent,0.0,1.0,1.0,Super equipped,0.0,,3.0,,,1.0,,D,Brussels,Brussels Capital Region,Bruxelles,3.5,0.0,,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbe35134
https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe36345,House,residence,400000.0,sell,130.0,4.0,1.0,,6900,marche-en-famenne,50.2282896,5.3441606,1986.0,Normal,0.0,1.0,1.0,,0.0,4.0,1.0,1.0,800.0,1.0,1074.0,A+,Wallonia,Luxembourg,Namur,43.0,0.0,,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe36345
https://immovlan.be/en/detail/apartment/for-sale/3630/maasmechelen/rbm83286,Apartment,apartment,285000.0,sell,106.0,2.0,1.0,,3630,maasmechelen,50.969278,5.6619185,,,,,,,,,,0.0,,1.0,,,Flanders,Limburg,Genk,11.4,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/3630/maasmechelen/rbm83286
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbv62774,Apartment,apartment,895000.0,sell,,3.0,2.0,Lippenslaan 257 6.1,8300,knokke,51.3487423,3.2883842,1996.0,,,1.0,,,1.0,,6.0,0.0,,1.0,,B,Flanders,West Flanders,Knokke-Heist,0.4,1.0,6.0,https://immovlan.be/en/detail/apartment/for-sale/8300/knokke/rbv62774
https://immovlan.be/en/detail/residence/for-sale/2830/willebroek/rbu87998,House,residence,179000.0,sell,105.0,3.0,1.0,Appeldonkstraat 165,2830,willebroek,51.06998,4.354513,1930.0,To be renovated,0.0,,,,0.0,2.0,,1.0,,0.0,188.0,C,Flanders,Antwerp,Malines,9.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/2830/willebroek/rbu87998
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbe33258,House,residence,139000.0,sell,97.0,2.0,1.0,,7700,mouscron,50.7459126,3.219272,,,0.0,,,,0.0,2.0,,,,,50.0,D,Wallonia,Hainaut,Mouscron,0.5,0.0,,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbe33258
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbe17819,House,residence,160000.0,sell,253.0,3.0,1.0,Rue des Purnalîs 23,5590,ciney,50.2775084,5.0691768,1918.0,To be renovated,0.0,1.0,1.0,Partially equipped,0.0,2.0,2.0,0.0,,1.0,249.0,G,Wallonia,Namur,Namur,25.5,0.0,,https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbe17819
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbw18186,Apartment,apartment,199000.0,sell,80.0,2.0,1.0,Campiniastraat 78 1V,2170,merksem,51.2398472,4.43241231,,To be renovated,0.0,1.0,1.0,,0.0,2.0,,,,1.0,,D,Flanders,Antwerp,Antwerpen,3.1,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbw18186
https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbe35227,House,residence,449000.0,sell,185.0,6.0,1.0,Rue Arthur Defoin 77,5500,dinant,50.24561,4.92103,,To be renovated,0.0,,,,0.0,,,1.0,394.0,1.0,,C,Wallonia,Namur,Namur,24.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbe35227
https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbv09593,House,residence,172500.0,sell,,2.0,1.0,Kiezelweg 17 - 591,2400,mol,51.211041,5.1716104,,,,,,,,,,,,1.0,,,Flanders,Antwerp,Geel,13.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbv09593
https://immovlan.be/en/detail/mixed-building/for-sale/2200/herentals/vbd70030,House,mixed-building,920000.0,sell,,,,,2200,herentals,51.1768541,4.8355946,,,,,,,,2.0,,1.0,,1.0,,,Flanders,Antwerp,Geel,11.0,0.0,,https://immovlan.be/en/detail/mixed-building/for-sale/2200/herentals/vbd70030
https://immovlan.be/en/detail/residence/for-sale/3500/hasselt/rbw17438,House,residence,499000.0,sell,183.0,3.0,2.0,Heksenheide 10,3500,hasselt,50.95570835,5.31964745,2004.0,Normal,0.0,,,,0.0,3.0,,,,,335.0,B,Flanders,Limburg,Hasselt,2.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/3500/hasselt/rbw17438
https://immovlan.be/en/detail/villa/for-sale/6250/presles/vwd17620,House,villa,445000.0,sell,430.0,4.0,2.0,rue des Haies 26,6250,presles,50.3855335,4.5703165,1997.0,Normal,,1.0,,Super equipped,0.0,4.0,,1.0,1800.0,1.0,2400.0,C,Wallonia,Hainaut,Charleroi,9.3,0.0,,https://immovlan.be/en/detail/villa/for-sale/6250/presles/vwd17620
https://immovlan.be/en/detail/villa/for-sale/7700/mouscron/vbb92799,House,villa,979000.0,sell,330.0,4.0,2.0,,7700,mouscron,50.7459126,3.219272,,Normal,0.0,1.0,1.0,,0.0,,1.0,1.0,,1.0,2737.0,B,Wallonia,Hainaut,Mouscron,0.5,0.0,,https://immovlan.be/en/detail/villa/for-sale/7700/mouscron/vbb92799
https://immovlan.be/en/detail/mixed-building/for-sale/5140/sombreffe/vbe36450,House,mixed-building,175000.0,sell,185.0,,,Chaussée de Nivelles 30,5140,sombreffe,50.52507,4.60994,,To be renovated,0.0,1.0,1.0,,0.0,2.0,,1.0,201.0,1.0,201.0,,Wallonia,Namur,Charleroi,17.3,0.0,,https://immovlan.be/en/detail/mixed-building/for-sale/5140/sombreffe/vbe36450
https://immovlan.be/en/detail/residence/for-sale/6660/houffalize/vbe31269,House,residence,110000.0,sell,80.0,3.0,1.0,Route d'Houffalize 13 A,6660,houffalize,50.181150099999996,5.6710848,,To be renovated,0.0,,,,0.0,,,1.0,,,200.0,E,Wallonia,Luxembourg,Verviers,47.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/6660/houffalize/vbe31269
https://immovlan.be/en/detail/residence/for-sale/7740/warcoing/vbe36434,House,residence,220000.0,sell,,4.0,1.0,,7740,warcoing,50.7043825,3.3439836,,To be renovated,0.0,,,,0.0,3.0,2.0,,,,890.0,E,Wallonia,Hainaut,Mouscron,10.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/7740/warcoing/vbe36434
https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbw24085,Apartment,apartment,207000.0,sell,65.0,1.0,1.0,Dessauerplein 1,2300,turnhout,51.32402,4.953304,2024.0,New,0.0,,,,1.0,3.0,4.0,,,1.0,,,Flanders,Antwerp,Turnhout,0.6000000000000001,0.0,2.0,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbw24085
https://immovlan.be/en/detail/apartment/for-sale/8900/ieper/rbu75682,Apartment,apartment,378000.0,sell,105.0,2.0,1.0,Basculestraat 38,8900,ieper,50.85128,2.8841900000000003,2024.0,New,,1.0,,,1.0,2.0,3.0,0.0,,1.0,,,Flanders,West Flanders,Roeselare,19.7,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/8900/ieper/rbu75682
https://immovlan.be/en/detail/villa/for-sale/8531/hulste/rbw10640,House,villa,695000.0,sell,328.0,4.0,2.0,Begonialaan 43,8531,hulste,50.8862682,3.2906963,2003.0,Excellent,,1.0,1.0,Fully equipped,,4.0,,1.0,,1.0,872.0,B,Flanders,West Flanders,Kortrijk,6.7,0.0,,https://immovlan.be/en/detail/villa/for-sale/8531/hulste/rbw10640
https://immovlan.be/en/detail/residence/for-sale/3540/herk-de-stad/rbw25580,House,residence,480000.0,sell,242.0,3.0,1.0,Endepoelstraat 40,3540,herk-de-stad,50.9278263,5.1687448,1990.0,,,1.0,1.0,,0.0,4.0,,,,1.0,1311.0,B,Flanders,Limburg,Hasselt,11.5,0.0,,https://immovlan.be/en/detail/residence/for-sale/3540/herk-de-stad/rbw25580
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbw17494,House,residence,298000.0,sell,120.0,3.0,1.0,Louis Pasteurlaan 10,8500,kortrijk,50.810255,3.30141,1974.0,Excellent,,1.0,1.0,,,3.0,,1.0,,1.0,230.0,C,Flanders,West Flanders,Kortrijk,3.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbw17494
https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbw24092,Apartment,apartment,202000.0,sell,56.0,1.0,1.0,Dessauerplein 1,2300,turnhout,51.32402,4.953304,2024.0,New,0.0,,,,1.0,3.0,4.0,,,1.0,,,Flanders,Antwerp,Turnhout,0.6000000000000001,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbw24092
https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbe33090,Apartment,apartment,229000.0,sell,86.0,2.0,1.0,Avenue Laënnec 15,1020,laken,50.891735,4.3331355,1958.0,Normal,0.0,,,Fully equipped,1.0,2.0,5.0,,,,,F,Brussels,Brussels Capital Region,Bruxelles,4.8,0.0,5.0,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbe33090
https://immovlan.be/en/detail/cottage/for-sale/5542/blaimont/vbd19933,House,cottage,62000.0,sell,42.0,2.0,1.0,Les-Etoiles 19,5542,blaimont,50.18794,4.83151,,Excellent,1.0,,,,0.0,,,1.0,271.0,1.0,,G,Wallonia,Namur,Namur,31.1,0.0,,https://immovlan.be/en/detail/cottage/for-sale/5542/blaimont/vbd19933
https://immovlan.be/en/detail/duplex/for-sale/4800/verviers/vbe23045,Apartment,duplex,159000.0,sell,106.0,1.0,1.0,En Mi-Ville 52,4800,verviers,50.5807494,5.8409597,1850.0,Normal,0.0,,,Fully equipped,0.0,2.0,1.0,0.0,,1.0,,C,Wallonia,Liège,Verviers,1.8,0.0,0.0,https://immovlan.be/en/detail/duplex/for-sale/4800/verviers/vbe23045
https://immovlan.be/en/detail/apartment/for-sale/8930/menen/rbw25422,Apartment,apartment,269000.0,sell,82.0,2.0,1.0,Kunstenstraat 1 1.2,8930,menen,50.7974097,3.1159732,2021.0,Normal,0.0,1.0,1.0,Super equipped,1.0,2.0,4.0,,,1.0,,A,Flanders,West Flanders,Mouscron,9.1,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/8930/menen/rbw25422
https://immovlan.be/en/detail/apartment/for-sale/6900/aye/vbd59338,Apartment,apartment,138000.0,sell,35.0,1.0,1.0,Place de la Gare 4 6,6900,aye,50.2023536,5.3143071,,New,0.0,,,Fully equipped,0.0,2.0,,0.0,,0.0,,A,Wallonia,Luxembourg,Namur,43.3,0.0,2.0,https://immovlan.be/en/detail/apartment/for-sale/6900/aye/vbd59338
https://immovlan.be/en/detail/apartment/for-sale/8660/de-panne/rbv73748,Apartment,apartment,190000.0,sell,,1.0,1.0,Nieuwpoortlaan 142,8660,de-panne,51.1050631,2.5990857,1936.0,Fully renovated,,,,,,,4.0,0.0,,0.0,,C,Flanders,West Flanders,De Panne,0.8,1.0,2.0,https://immovlan.be/en/detail/apartment/for-sale/8660/de-panne/rbv73748
https://immovlan.be/en/detail/villa/for-sale/6040/jumet/vbe27099,House,villa,199000.0,sell,125.0,2.0,1.0,Rue du Coucou 28,6040,jumet,50.430546,4.4224485,,Normal,0.0,1.0,1.0,,,3.0,,1.0,,,340.0,E,Wallonia,Hainaut,Charleroi,2.7,0.0,,https://immovlan.be/en/detail/villa/for-sale/6040/jumet/vbe27099
https://immovlan.be/en/detail/apartment/for-sale/2430/laakdal/rbw18549,Apartment,apartment,292000.0,sell,109.0,3.0,1.0,Steenbergen 10,2430,laakdal,51.08144,5.018847,2024.0,New,0.0,,,,1.0,4.0,3.0,,,1.0,,,Flanders,Antwerp,Geel,9.4,0.0,,https://immovlan.be/en/detail/apartment/for-sale/2430/laakdal/rbw18549
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbe34759,House,residence,169000.0,sell,165.0,4.0,1.0,,7500,tournai,50.6056059,3.3880367,,To renovate,0.0,,,,0.0,2.0,,1.0,170.0,1.0,300.0,E,Wallonia,Hainaut,Tournai,0.1,0.0,,https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbe34759
https://immovlan.be/en/detail/apartment/for-sale/2560/nijlen/rbw25503,Apartment,apartment,219000.0,sell,75.0,1.0,1.0,Haverweg 9 C,2560,nijlen,51.1383869,4.6199393,2001.0,Normal,0.0,1.0,1.0,,0.0,3.0,2.0,1.0,107.0,,,C,Flanders,Antwerp,Malines,16.0,0.0,2.0,https://immovlan.be/en/detail/apartment/for-sale/2560/nijlen/rbw25503
https://immovlan.be/en/detail/duplex/for-sale/3971/heppen/rbw11743,Apartment,duplex,275000.0,sell,137.0,3.0,1.0,Leopoldsburgsesteenweg 89 1,3971,heppen,51.1125524,5.2385832,2010.0,,,,,,0.0,,,,,1.0,,B,Flanders,Limburg,Geel,18.2,0.0,,https://immovlan.be/en/detail/duplex/for-sale/3971/heppen/rbw11743
https://immovlan.be/en/detail/apartment/for-sale/1082/berchem-sainte-agathe/vbe31021,Apartment,apartment,199000.0,sell,77.0,2.0,2.0,,1082,berchem-sainte-agathe,50.865341,4.295748,,Excellent,0.0,,,Fully equipped,0.0,2.0,2.0,,,,,G,Brussels,Brussels Capital Region,Bruxelles,4.3,0.0,2.0,https://immovlan.be/en/detail/apartment/for-sale/1082/berchem-sainte-agathe/vbe31021
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbw12167,Apartment,apartment,169000.0,sell,90.0,2.0,1.0,Lange Kongostraat 43,2060,antwerp,51.2231606,4.439898,1973.0,,,,,,1.0,2.0,5.0,,,1.0,,C,Flanders,Antwerp,Antwerpen,2.6,0.0,5.0,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbw12167
https://immovlan.be/en/detail/residence/for-sale/3700/berg/rbw20252,House,residence,239900.0,sell,125.0,2.0,1.0,Ambiorixstraat 110,3700,berg,50.7891913,5.4785006,1964.0,To be renovated,,1.0,2.0,,,3.0,,1.0,,,645.0,E,Flanders,Limburg,Maastricht,16.5,0.0,,https://immovlan.be/en/detail/residence/for-sale/3700/berg/rbw20252
https://immovlan.be/en/detail/apartment/for-sale/2160/wommelgem/rbw08993,Apartment,apartment,219000.0,sell,90.0,2.0,1.0,Lode Zielenslaan 14 V2,2160,wommelgem,51.2142276,4.4926025,,,,1.0,1.0,,0.0,,,,,,,C,Flanders,Antwerp,Antwerpen,6.3,0.0,,https://immovlan.be/en/detail/apartment/for-sale/2160/wommelgem/rbw08993
https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbv49093,Apartment,apartment,395000.0,sell,121.0,2.0,2.0,Kattenstraat 45 5,8800,roeselare,50.9475279,3.1191735,2008.0,Excellent,,1.0,1.0,,1.0,2.0,5.0,1.0,,1.0,,C,Flanders,West Flanders,Roeselare,0.30000000000000004,0.0,0.0,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbv49093
https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe19351,House,residence,675000.0,sell,290.0,6.0,3.0,Rue de Lantigné 42,6940,durbuy,50.3385555,5.4435938,1994.0,Normal,0.0,1.0,1.0,Fully equipped,0.0,4.0,1.0,1.0,,1.0,3215.0,D,Wallonia,Luxembourg,Liège,34.1,0.0,,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe19351
https://immovlan.be/en/detail/residence/for-sale/7120/estinnes/vbd45910,House,residence,129000.0,sell,80.0,2.0,,,7120,estinnes,50.3833333,4.0833333,,,,,,,,,,1.0,,0.0,,F,Wallonia,Hainaut,Mons,12.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/7120/estinnes/vbd45910
https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbv95150,Apartment,apartment,820000.0,sell,,2.0,1.0,Zeedijk 22 801,8620,nieuwpoort,51.1492426,2.7169466,1972.0,Excellent,,,,,1.0,,9.0,0.0,,1.0,,B,Flanders,West Flanders,Ostende,16.5,0.0,8.0,https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbv95150
https://immovlan.be/en/detail/residence/for-sale/8957/mesen/vbe14734,House,residence,1590000.0,sell,533.0,5.0,3.0,,8957,mesen,50.7638555,2.8976699,,,0.0,,,,0.0,4.0,,1.0,,1.0,15750.0,C,Flanders,West Flanders,Lille,18.5,0.0,,https://immovlan.be/en/detail/residence/for-sale/8957/mesen/vbe14734
https://immovlan.be/en/detail/residence/for-sale/6670/gouvy/vbe35002,House,residence,830000.0,sell,424.0,7.0,3.0,Rue de Naneux 3,6670,gouvy,50.1901517,5.9470994,1971.0,Normal,,1.0,3.0,,0.0,,,1.0,111.0,,14683.0,C,Wallonia,Luxembourg,Verviers,44.8,0.0,,https://immovlan.be/en/detail/residence/for-sale/6670/gouvy/vbe35002
